query,accuracy,precision,recall,f1, r1, r2, r3, r4, r5, r6
./ResampledDatabase/Car\m1515.obj,0.961237,0,0,0,./ResampledDatabase/Humanoid/m152.obj,./ResampledDatabase/Gun/m665.obj,./ResampledDatabase/Chess/m1611.obj,./ResampledDatabase/Fish/D00763.obj,./ResampledDatabase/Fish/D00351.obj,./ResampledDatabase/MilitaryVehicle/D00334.obj
./ResampledDatabase/Car\m1516.obj,0.965361,0.833333,0.0568182,0.106383,./ResampledDatabase/Car/m1525.obj,./ResampledDatabase/Car/m1518.obj,./ResampledDatabase/Car/D00793.obj,./ResampledDatabase/Car/m1535.obj,./ResampledDatabase/Car/m1529.obj,./ResampledDatabase/NonWheelChair/m801.obj
./ResampledDatabase/Car\m1517.obj,0.962887,0.333333,0.0227273,0.0425532,./ResampledDatabase/Car/m1489.obj,./ResampledDatabase/Chess/D01017.obj,./ResampledDatabase/Humanoid/m167.obj,./ResampledDatabase/Car/D00785.obj,./ResampledDatabase/Cup/m496.obj,./ResampledDatabase/Hat/m1629.obj
./ResampledDatabase/Car\m1518.obj,0.966186,1,0.0681818,0.12766,./ResampledDatabase/Car/m1485.obj,./ResampledDatabase/Car/D00793.obj,./ResampledDatabase/Car/m1516.obj,./ResampledDatabase/Car/m1535.obj,./ResampledDatabase/Car/m1558.obj,./ResampledDatabase/Car/m1529.obj
./ResampledDatabase/Car\m1519.obj,0.962887,0.333333,0.0227273,0.0425532,./ResampledDatabase/Car/m1522.obj,./ResampledDatabase/Humanoid/m194.obj,./ResampledDatabase/DeskLamp/m608.obj,./ResampledDatabase/HumanHead/m343.obj,./ResampledDatabase/Car/m1531.obj,./ResampledDatabase/Quadruped/m90.obj
./ResampledDatabase/Car\m1521.obj,0.962062,0.166667,0.0113636,0.0212766,./ResampledDatabase/BuildingNonResidential/m392.obj,./ResampledDatabase/RectangleTable/m874.obj,./ResampledDatabase/MultiSeat/D00237.obj,./ResampledDatabase/NonWheelChair/D00481.obj,./ResampledDatabase/Car/m1547.obj,./ResampledDatabase/RectangleTable/D00421.obj
./ResampledDatabase/Car\m1522.obj,0.962887,0.333333,0.0227273,0.0425532,./ResampledDatabase/Car/m1519.obj,./ResampledDatabase/DeskLamp/m608.obj,./ResampledDatabase/Car/m1500.obj,./ResampledDatabase/Wheel/m738.obj,./ResampledDatabase/Hand/m327.obj,./ResampledDatabase/Quadruped/D00757.obj
./ResampledDatabase/Car\m1523.obj,0.966186,1,0.0681818,0.12766,./ResampledDatabase/Car/m1538.obj,./ResampledDatabase/Car/D00865.obj,./ResampledDatabase/Car/D00618.obj,./ResampledDatabase/Car/m1530.obj,./ResampledDatabase/Car/m1486.obj,./ResampledDatabase/Car/D00670.obj
./ResampledDatabase/Car\m1524.obj,0.962887,0.333333,0.0227273,0.0425532,./ResampledDatabase/Car/m1529.obj,./ResampledDatabase/Car/m1486.obj,./ResampledDatabase/Quadruped/m110.obj,./ResampledDatabase/Cup/m526.obj,./ResampledDatabase/House/m443.obj,./ResampledDatabase/BuildingNonResidential/m390.obj
./ResampledDatabase/Car\m1525.obj,0.965361,0.833333,0.0568182,0.106383,./ResampledDatabase/Car/m1516.obj,./ResampledDatabase/Car/m1518.obj,./ResampledDatabase/Chess/m1591.obj,./ResampledDatabase/Car/m1485.obj,./ResampledDatabase/Car/m1535.obj,./ResampledDatabase/Car/D00793.obj
./ResampledDatabase/Car\m1526.obj,0.962062,0.166667,0.0113636,0.0212766,./ResampledDatabase/Bird/m31.obj,./ResampledDatabase/Starship/m1361.obj,./ResampledDatabase/Chess/D01017.obj,./ResampledDatabase/Bird/m35.obj,./ResampledDatabase/Humanoid/m167.obj,./ResampledDatabase/Car/m1489.obj
./ResampledDatabase/Car\m1527.obj,0.963711,0.5,0.0340909,0.0638298,./ResampledDatabase/RoundTable/D00492.obj,./ResampledDatabase/Car/m1552.obj,./ResampledDatabase/Car/m1511.obj,./ResampledDatabase/Car/m1498.obj,./ResampledDatabase/ClassicPiano/D00983.obj,./ResampledDatabase/Mug/D00427.obj
./ResampledDatabase/Car\m1528.obj,0.964536,0.666667,0.0454545,0.0851064,./ResampledDatabase/Car/D00377.obj,./ResampledDatabase/Car/D00452.obj,./ResampledDatabase/Car/m1527.obj,./ResampledDatabase/Car/m1535.obj,./ResampledDatabase/ComputerKeyboard/D00127.obj,./ResampledDatabase/Hat/m1641.obj
./ResampledDatabase/Car\m1529.obj,0.965361,0.833333,0.0568182,0.106383,./ResampledDatabase/Car/m1486.obj,./ResampledDatabase/Car/m1524.obj,./ResampledDatabase/BuildingNonResidential/m390.obj,./ResampledDatabase/Car/D00793.obj,./ResampledDatabase/Car/m1558.obj,./ResampledDatabase/Car/m1523.obj
./ResampledDatabase/Car\m1530.obj,0.964536,0.666667,0.0454545,0.0851064,./ResampledDatabase/Car/D00670.obj,./ResampledDatabase/Car/D00618.obj,./ResampledDatabase/Cellphone/D00902.obj,./ResampledDatabase/Car/D00865.obj,./ResampledDatabase/Bottle/D00711.obj,./ResampledDatabase/Car/m1523.obj
./ResampledDatabase/Car\m1531.obj,0.963711,0.5,0.0340909,0.0638298,./ResampledDatabase/Car/D00265.obj,./ResampledDatabase/Car/m1519.obj,./ResampledDatabase/NonWheelChair/m789.obj,./ResampledDatabase/Cellphone/D00997.obj,./ResampledDatabase/Humanoid/m194.obj,./ResampledDatabase/Car/m1542.obj
./ResampledDatabase/Car\m1532.obj,0.962887,0.333333,0.0227273,0.0425532,./ResampledDatabase/Car/m1500.obj,./ResampledDatabase/Car/m1547.obj,./ResampledDatabase/Train/m1584.obj,./ResampledDatabase/RoundTable/m930.obj,./ResampledDatabase/RectangleTable/D00421.obj,./ResampledDatabase/Shelf/m864.obj
./ResampledDatabase/Car\m1533.obj,0.964536,0.666667,0.0454545,0.0851064,./ResampledDatabase/PlantWildNonTree/m966.obj,./ResampledDatabase/Humanoid/m264.obj,./ResampledDatabase/Car/m1550.obj,./ResampledDatabase/Car/m1545.obj,./ResampledDatabase/Car/m1548.obj,./ResampledDatabase/Car/D00785.obj
./ResampledDatabase/Car\m1535.obj,0.962887,0.333333,0.0227273,0.0425532,./ResampledDatabase/Car/D00377.obj,./ResampledDatabase/House/m457.obj,./ResampledDatabase/House/m443.obj,./ResampledDatabase/Hand/m331.obj,./ResampledDatabase/Car/m1524.obj,./ResampledDatabase/Hand/m328.obj
./ResampledDatabase/Car\m1536.obj,0.962062,0.166667,0.0113636,0.0212766,./ResampledDatabase/Quadruped/m102.obj,./ResampledDatabase/Humanoid/m177.obj,./ResampledDatabase/Car/m1489.obj,./ResampledDatabase/HumanHead/m346.obj,./ResampledDatabase/Wheel/m749.obj,./ResampledDatabase/Chess/D01017.obj
./ResampledDatabase/Car\m1538.obj,0.966186,1,0.0681818,0.12766,./ResampledDatabase/Car/m1523.obj,./ResampledDatabase/Car/D00865.obj,./ResampledDatabase/Car/D00618.obj,./ResampledDatabase/Car/m1530.obj,./ResampledDatabase/Car/D00670.obj,./ResampledDatabase/Car/m1497.obj
./ResampledDatabase/Car\m1539.obj,0.965361,0.833333,0.0568182,0.106383,./ResampledDatabase/Car/D00377.obj,./ResampledDatabase/Car/m1496.obj,./ResampledDatabase/Car/m1495.obj,./ResampledDatabase/Car/m1485.obj,./ResampledDatabase/Car/m1550.obj,./ResampledDatabase/Cup/m501.obj
./ResampledDatabase/Car\m1540.obj,0.964536,0.666667,0.0454545,0.0851064,./ResampledDatabase/Car/m1552.obj,./ResampledDatabase/Car/m1485.obj,./ResampledDatabase/RoundTable/D00492.obj,./ResampledDatabase/Car/m1557.obj,./ResampledDatabase/Car/m1486.obj,./ResampledDatabase/Mug/D00427.obj
./ResampledDatabase/Car\m1542.obj,0.962062,0.166667,0.0113636,0.0212766,./ResampledDatabase/Car/D00541.obj,./ResampledDatabase/NonWheelChair/m789.obj,./ResampledDatabase/Vase/m536.obj,./ResampledDatabase/Bottle/m491.obj,./ResampledDatabase/Humanoid/m145.obj,./ResampledDatabase/Humanoid/m194.obj
./ResampledDatabase/Car\m1543.obj,0.961237,0,0,0,./ResampledDatabase/Humanoid/m191.obj,./ResampledDatabase/Quadruped/m277.obj,./ResampledDatabase/Hand/m334.obj,./ResampledDatabase/Vase/m528.obj,./ResampledDatabase/Skyscraper/D00729.obj,./ResampledDatabase/Hand/D01024.obj
./ResampledDatabase/Car\m1544.obj,0.962062,0.166667,0.0113636,0.0212766,./ResampledDatabase/MultiSeat/D00273.obj,./ResampledDatabase/Truck/m1574.obj,./ResampledDatabase/Truck/D00002.obj,./ResampledDatabase/ComputerKeyboard/D00654.obj,./ResampledDatabase/Car/D00724.obj,./ResampledDatabase/Starship/m1378.obj
./ResampledDatabase/Car\m1545.obj,0.964536,0.666667,0.0454545,0.0851064,./ResampledDatabase/Car/m1548.obj,./ResampledDatabase/Car/m1496.obj,./ResampledDatabase/Car/m1550.obj,./ResampledDatabase/Starship/m1382.obj,./ResampledDatabase/Hat/m1629.obj,./ResampledDatabase/Car/m1539.obj
./ResampledDatabase/Car\m1546.obj,0.962062,0.166667,0.0113636,0.0212766,./ResampledDatabase/Mug/m509.obj,./ResampledDatabase/RoundTable/D00827.obj,./ResampledDatabase/Mug/D00913.obj,./ResampledDatabase/RoundTable/D00702.obj,./ResampledDatabase/Car/m1487.obj,./ResampledDatabase/Shelf/D00057.obj
./ResampledDatabase/Car\m1547.obj,0.963711,0.5,0.0340909,0.0638298,./ResampledDatabase/Car/m1532.obj,./ResampledDatabase/RectangleTable/D00421.obj,./ResampledDatabase/House/m423.obj,./ResampledDatabase/Car/m1500.obj,./ResampledDatabase/NonWheelChair/m811.obj,./ResampledDatabase/Car/m1521.obj
./ResampledDatabase/Car\m1548.obj,0.964536,0.666667,0.0454545,0.0851064,./ResampledDatabase/Car/m1545.obj,./ResampledDatabase/Car/m1496.obj,./ResampledDatabase/Car/m1550.obj,./ResampledDatabase/Starship/m1382.obj,./ResampledDatabase/Hat/m1629.obj,./ResampledDatabase/Car/m1539.obj
./ResampledDatabase/Car\m1550.obj,0.965361,0.833333,0.0568182,0.106383,./ResampledDatabase/Car/m1496.obj,./ResampledDatabase/Car/m1548.obj,./ResampledDatabase/Car/m1545.obj,./ResampledDatabase/Starship/m1382.obj,./ResampledDatabase/Car/m1539.obj,./ResampledDatabase/Car/m1489.obj
./ResampledDatabase/Car\m1551.obj,0.964536,0.666667,0.0454545,0.0851064,./ResampledDatabase/Car/D00618.obj,./ResampledDatabase/Car/m1498.obj,./ResampledDatabase/Quadruped/m93.obj,./ResampledDatabase/Car/D00865.obj,./ResampledDatabase/Motorcycle/D00345.obj,./ResampledDatabase/Car/m1530.obj
./ResampledDatabase/Car\m1552.obj,0.962062,0.166667,0.0113636,0.0212766,./ResampledDatabase/RoundTable/D00492.obj,./ResampledDatabase/Car/m1540.obj,./ResampledDatabase/House/m443.obj,./ResampledDatabase/House/m457.obj,./ResampledDatabase/Hand/m328.obj,./ResampledDatabase/Hand/D01117.obj
./ResampledDatabase/Car\m1553.obj,0.962062,0.166667,0.0113636,0.0212766,./ResampledDatabase/Quadruped/D00841.obj,./ResampledDatabase/Car/D00265.obj,./ResampledDatabase/Computer/m1766.obj,./ResampledDatabase/Door/D01194.obj,./ResampledDatabase/NonWheelChair/m809.obj,./ResampledDatabase/NonWheelChair/m789.obj
./ResampledDatabase/Car\m1555.obj,0.964536,0.666667,0.0454545,0.0851064,./ResampledDatabase/Car/m1502.obj,./ResampledDatabase/Car/m1497.obj,./ResampledDatabase/Car/m1530.obj,./ResampledDatabase/Quadruped/m93.obj,./ResampledDatabase/Insect/D00160.obj,./ResampledDatabase/Car/D00618.obj
./ResampledDatabase/Car\m1556.obj,0.962062,0.166667,0.0113636,0.0212766,./ResampledDatabase/Humanoid/m228.obj,./ResampledDatabase/Sword/D00066.obj,./ResampledDatabase/House/D00574.obj,./ResampledDatabase/Apartment/D00478.obj,./ResampledDatabase/Car/D00803.obj,./ResampledDatabase/Sword/D00916.obj
./ResampledDatabase/Car\m1557.obj,0.964536,0.666667,0.0454545,0.0851064,./ResampledDatabase/Car/m1486.obj,./ResampledDatabase/BuildingNonResidential/m390.obj,./ResampledDatabase/Car/m1485.obj,./ResampledDatabase/Car/D00504.obj,./ResampledDatabase/Quadruped/m110.obj,./ResampledDatabase/Car/m1529.obj
./ResampledDatabase/Car\m1558.obj,0.965361,0.833333,0.0568182,0.106383,./ResampledDatabase/Car/m1486.obj,./ResampledDatabase/Humanoid/m190.obj,./ResampledDatabase/Car/m1529.obj,./ResampledDatabase/Car/D00793.obj,./ResampledDatabase/Car/m1485.obj,./ResampledDatabase/Car/m1524.obj
./ResampledDatabase/Car\m1559.obj,0.962887,0.333333,0.0227273,0.0425532,./ResampledDatabase/Car/m1488.obj,./ResampledDatabase/MultiSeat/m833.obj,./ResampledDatabase/Truck/m1574.obj,./ResampledDatabase/Car/D00724.obj,./ResampledDatabase/MilitaryVehicle/D00100.obj,./ResampledDatabase/MultiSeat/D00637.obj
./ResampledDatabase/Car\m1560.obj,0.961237,0,0,0,./ResampledDatabase/ClassicPiano/D00190.obj,./ResampledDatabase/House/D00946.obj,./ResampledDatabase/Drum/D00189.obj,./ResampledDatabase/ClassicPiano/D00845.obj,./ResampledDatabase/Truck/D00947.obj,./ResampledDatabase/Train/D01027.obj
./ResampledDatabase/Car\m1561.obj,0.961237,0,0,0,./ResampledDatabase/BuildingNonResidential/m391.obj,./ResampledDatabase/NonWheelChair/m817.obj,./ResampledDatabase/WheelChair/D00183.obj,./ResampledDatabase/Quadruped/m274.obj,./ResampledDatabase/NonWheelChair/D00170.obj,./ResampledDatabase/Chess/D01171.obj
./ResampledDatabase/Car\m1562.obj,0.961237,0,0,0,./ResampledDatabase/House/m461.obj,./ResampledDatabase/Shelf/m845.obj,./ResampledDatabase/Shelf/D00881.obj,./ResampledDatabase/Door/D01052.obj,./ResampledDatabase/BuildingNonResidential/m397.obj,./ResampledDatabase/Shelf/m852.obj
./ResampledDatabase/Car\m1563.obj,0.961237,0,0,0,./ResampledDatabase/BuildingNonResidential/m387.obj,./ResampledDatabase/MultiSeat/D00237.obj,./ResampledDatabase/MultiSeat/D00329.obj,./ResampledDatabase/Shelf/m864.obj,./ResampledDatabase/Computer/m1769.obj,./ResampledDatabase/MultiSeat/D00652.obj
./ResampledDatabase/Cellphone\D00018.obj,0.989691,0,0,0,./ResampledDatabase/Jet/m1266.obj,./ResampledDatabase/ComputerKeyboard/D00990.obj,./ResampledDatabase/Monoplane/D00301.obj,./ResampledDatabase/Helicopter/m1315.obj,./ResampledDatabase/Jet/m1225.obj,./ResampledDatabase/Computer/m1778.obj
./ResampledDatabase/Cellphone\D00032.obj,0.99134,0.333333,0.105263,0.16,./ResampledDatabase/Car/D00670.obj,./ResampledDatabase/Cellphone/D00554.obj,./ResampledDatabase/Car/m1497.obj,./ResampledDatabase/Cellphone/D00192.obj,./ResampledDatabase/Car/D00767.obj,./ResampledDatabase/Car/m1530.obj
./ResampledDatabase/Cellphone\D00079.obj,0.989691,0,0,0,./ResampledDatabase/Motorcycle/D00269.obj,./ResampledDatabase/Biplane/D00632.obj,./ResampledDatabase/MultiSeat/m834.obj,./ResampledDatabase/Jet/m1288.obj,./ResampledDatabase/AquaticAnimal/m73.obj,./ResampledDatabase/Biplane/m1135.obj
./ResampledDatabase/Cellphone\D00152.obj,0.989691,0,0,0,./ResampledDatabase/PlantWildNonTree/m973.obj,./ResampledDatabase/Car/D00803.obj,./ResampledDatabase/ComputerKeyboard/D00420.obj,./ResampledDatabase/Musical_Instrument/m631.obj,./ResampledDatabase/Ship/D00429.obj,./ResampledDatabase/Humanoid/m231.obj
./ResampledDatabase/Cellphone\D00192.obj,0.990515,0.166667,0.0526316,0.08,./ResampledDatabase/Motorcycle/D00945.obj,./ResampledDatabase/Cellphone/D00032.obj,./ResampledDatabase/Quadruped/D00380.obj,./ResampledDatabase/Biplane/D00069.obj,./ResampledDatabase/MultiSeat/m777.obj,./ResampledDatabase/Biplane/m1128.obj
./ResampledDatabase/Cellphone\D00248.obj,0.989691,0,0,0,./ResampledDatabase/AquaticAnimal/m65.obj,./ResampledDatabase/FloorLamp/D00495.obj,./ResampledDatabase/PlantIndoors/m1029.obj,./ResampledDatabase/PlantIndoors/m1000.obj,./ResampledDatabase/Starship/m1370.obj,./ResampledDatabase/Knife/m726.obj
./ResampledDatabase/Cellphone\D00312.obj,0.989691,0,0,0,./ResampledDatabase/Gun/D00140.obj,./ResampledDatabase/Sword/m689.obj,./ResampledDatabase/Sword/m692.obj,./ResampledDatabase/Helicopter/D00820.obj,./ResampledDatabase/Sword/m699.obj,./ResampledDatabase/Musical_Instrument/m639.obj
./ResampledDatabase/Cellphone\D00327.obj,0.989691,0,0,0,./ResampledDatabase/WheelChair/D00290.obj,./ResampledDatabase/Cup/D00587.obj,./ResampledDatabase/Motorcycle/D00395.obj,./ResampledDatabase/Tree/D00223.obj,./ResampledDatabase/Insect/D00333.obj,./ResampledDatabase/Ship/D00543.obj
./ResampledDatabase/Cellphone\D00362.obj,0.989691,0,0,0,./ResampledDatabase/AquaticAnimal/m57.obj,./ResampledDatabase/Sign/m1673.obj,./ResampledDatabase/Sword/m698.obj,./ResampledDatabase/Sign/m1670.obj,./ResampledDatabase/Jet/m1261.obj,./ResampledDatabase/Tool/m1113.obj
./ResampledDatabase/Cellphone\D00369.obj,0.989691,0,0,0,./ResampledDatabase/Bottle/D00892.obj,./ResampledDatabase/Train/m1582.obj,./ResampledDatabase/Hand/m330.obj,./ResampledDatabase/AircraftBuoyant/m1350.obj,./ResampledDatabase/Guitar/D00414.obj,./ResampledDatabase/Fish/D00636.obj
./ResampledDatabase/Cellphone\D00440.obj,0.990515,0.166667,0.0526316,0.08,./ResampledDatabase/Bottle/D00350.obj,./ResampledDatabase/Guitar/D00534.obj,./ResampledDatabase/Fish/D00030.obj,./ResampledDatabase/Cellphone/D00369.obj,./ResampledDatabase/Musical_Instrument/m641.obj,./ResampledDatabase/Bottle/D00892.obj
./ResampledDatabase/Cellphone\D00527.obj,0.990515,0.166667,0.0526316,0.08,./ResampledDatabase/PlantIndoors/D00968.obj,./ResampledDatabase/Cellphone/D00848.obj,./ResampledDatabase/FloorLamp/D00211.obj,./ResampledDatabase/SubmachineGun/D00064.obj,./ResampledDatabase/Cup/D00355.obj,./ResampledDatabase/Insect/D00973.obj
./ResampledDatabase/Cellphone\D00542.obj,0.989691,0,0,0,./ResampledDatabase/Apartment/D00310.obj,./ResampledDatabase/Helicopter/D00820.obj,./ResampledDatabase/Jet/m1182.obj,./ResampledDatabase/PlantWildNonTree/m978.obj,./ResampledDatabase/Jet/m1241.obj,./ResampledDatabase/PlantIndoors/m998.obj
./ResampledDatabase/Cellphone\D00554.obj,0.99134,0.333333,0.105263,0.16,./ResampledDatabase/Cellphone/D00032.obj,./ResampledDatabase/Car/D00670.obj,./ResampledDatabase/Car/D00767.obj,./ResampledDatabase/Car/m1497.obj,./ResampledDatabase/Cellphone/D00192.obj,./ResampledDatabase/Car/m1530.obj
./ResampledDatabase/Cellphone\D00559.obj,0.990515,0.166667,0.0526316,0.08,./ResampledDatabase/Cellphone/D00979.obj,./ResampledDatabase/Car/D00168.obj,./ResampledDatabase/Ship/D00896.obj,./ResampledDatabase/Quadruped/m104.obj,./ResampledDatabase/MultiSeat/m829.obj,./ResampledDatabase/MultiSeat/m784.obj
./ResampledDatabase/Cellphone\D00848.obj,0.989691,0,0,0,./ResampledDatabase/SubmachineGun/D00064.obj,./ResampledDatabase/Motorcycle/D00768.obj,./ResampledDatabase/Fish/D00748.obj,./ResampledDatabase/Cup/D00587.obj,./ResampledDatabase/Cup/D00355.obj,./ResampledDatabase/Biplane/D00515.obj
./ResampledDatabase/Cellphone\D00902.obj,0.989691,0,0,0,./ResampledDatabase/Car/m1530.obj,./ResampledDatabase/Car/D00670.obj,./ResampledDatabase/Bottle/D00711.obj,./ResampledDatabase/Bottle/D00166.obj,./ResampledDatabase/Hat/m1641.obj,./ResampledDatabase/MilitaryVehicle/D00611.obj
./ResampledDatabase/Cellphone\D00979.obj,0.99299,0.666667,0.210526,0.32,./ResampledDatabase/Cellphone/D00559.obj,./ResampledDatabase/Cellphone/D00032.obj,./ResampledDatabase/Cellphone/D00192.obj,./ResampledDatabase/Truck/m1576.obj,./ResampledDatabase/Car/D00767.obj,./ResampledDatabase/Cellphone/D00554.obj
./ResampledDatabase/Cellphone\D00997.obj,0.989691,0,0,0,./ResampledDatabase/Quadruped/D00261.obj,./ResampledDatabase/Bottle/D00176.obj,./ResampledDatabase/Cup/D00270.obj,./ResampledDatabase/Car/m1531.obj,./ResampledDatabase/DeskLamp/m608.obj,./ResampledDatabase/Humanoid/m196.obj
./ResampledDatabase/Chess\D01017.obj,0.981856,0,0,0,./ResampledDatabase/Car/m1489.obj,./ResampledDatabase/Humanoid/m167.obj,./ResampledDatabase/Hat/m1629.obj,./ResampledDatabase/Cup/m496.obj,./ResampledDatabase/PlantIndoors/m1032.obj,./ResampledDatabase/Car/m1517.obj
./ResampledDatabase/Chess\D01019.obj,0.98433,0.5,0.0789474,0.136364,./ResampledDatabase/Chess/m1600.obj,./ResampledDatabase/Chess/m1607.obj,./ResampledDatabase/Vase/m532.obj,./ResampledDatabase/Chess/D01043.obj,./ResampledDatabase/NonWheelChair/m787.obj,./ResampledDatabase/Hand/D01060.obj
./ResampledDatabase/Chess\D01021.obj,0.983505,0.333333,0.0526316,0.0909091,./ResampledDatabase/Chess/m1603.obj,./ResampledDatabase/Humanoid/m162.obj,./ResampledDatabase/Quadruped/D00226.obj,./ResampledDatabase/Hand/D01041.obj,./ResampledDatabase/Train/m1578.obj,./ResampledDatabase/Chess/D01138.obj
./ResampledDatabase/Chess\D01043.obj,0.983505,0.333333,0.0526316,0.0909091,./ResampledDatabase/Chess/m1600.obj,./ResampledDatabase/Bottle/m485.obj,./ResampledDatabase/Bottle/m486.obj,./ResampledDatabase/NonWheelChair/m787.obj,./ResampledDatabase/Chess/D01019.obj,./ResampledDatabase/House/m454.obj
./ResampledDatabase/Chess\D01045.obj,0.983505,0.333333,0.0526316,0.0909091,./ResampledDatabase/Chess/D01049.obj,./ResampledDatabase/Chess/m1612.obj,./ResampledDatabase/BuildingNonResidential/m472.obj,./ResampledDatabase/Fish/D00251.obj,./ResampledDatabase/WheelChair/D00499.obj,./ResampledDatabase/BuildingNonResidential/m471.obj
./ResampledDatabase/Chess\D01049.obj,0.983505,0.333333,0.0526316,0.0909091,./ResampledDatabase/Chess/m1612.obj,./ResampledDatabase/Chess/D01045.obj,./ResampledDatabase/Fish/D00251.obj,./ResampledDatabase/BuildingNonResidential/m471.obj,./ResampledDatabase/Bottle/m487.obj,./ResampledDatabase/Bottle/m484.obj
./ResampledDatabase/Chess\D01053.obj,0.983505,0.333333,0.0526316,0.0909091,./ResampledDatabase/Chess/m1605.obj,./ResampledDatabase/FloorLamp/D00981.obj,./ResampledDatabase/FloorLamp/D00093.obj,./ResampledDatabase/RoundTable/m938.obj,./ResampledDatabase/Chess/m1598.obj,./ResampledDatabase/Cup/m495.obj
./ResampledDatabase/Chess\D01081.obj,0.983505,0.333333,0.0526316,0.0909091,./ResampledDatabase/Chess/m1601.obj,./ResampledDatabase/Cup/m495.obj,./ResampledDatabase/Tree/m1069.obj,./ResampledDatabase/PlantWildNonTree/m1052.obj,./ResampledDatabase/Chess/m1611.obj,./ResampledDatabase/Humanoid/m199.obj
./ResampledDatabase/Chess\D01099.obj,0.981856,0,0,0,./ResampledDatabase/NonWheelChair/m804.obj,./ResampledDatabase/Hand/m325.obj,./ResampledDatabase/Computer/m1773.obj,./ResampledDatabase/Computer/D01028.obj,./ResampledDatabase/Hand/m326.obj,./ResampledDatabase/Hand/D01041.obj
./ResampledDatabase/Chess\D01105.obj,0.98433,0.5,0.0789474,0.136364,./ResampledDatabase/Chess/m1604.obj,./ResampledDatabase/Chess/m1607.obj,./ResampledDatabase/Vase/m532.obj,./ResampledDatabase/Cup/m499.obj,./ResampledDatabase/Bottle/D00281.obj,./ResampledDatabase/Chess/m1600.obj
