Class,File,SurfaceArea,Volume,Compactness,Rectangularity,Diameter,Convexity,Eccentricity,A3bin0,A3bin1,A3bin2,A3bin3,A3bin4,A3bin5,A3bin6,A3bin7,A3bin8,A3bin9,A3bin10,A3bin11,A3bin12,A3bin13,A3bin14,A3bin15,A3bin16,A3bin17,A3bin18,A3bin19,D1bin0,D1bin1,D1bin2,D1bin3,D1bin4,D1bin5,D1bin6,D1bin7,D1bin8,D1bin9,D1bin10,D1bin11,D1bin12,D1bin13,D1bin14,D1bin15,D1bin16,D1bin17,D1bin18,D1bin19,D1bin20,D1bin21,D1bin22,D1bin23,D1bin24,D1bin25,D1bin26,D1bin27,D1bin28,D1bin29,D2bin0,D2bin1,D2bin2,D2bin3,D2bin4,D2bin5,D2bin6,D2bin7,D2bin8,D2bin9,D2bin10,D2bin11,D2bin12,D2bin13,D2bin14,D2bin15,D2bin16,D2bin17,D2bin18,D2bin19,D3bin0,D3bin1,D3bin2,D3bin3,D3bin4,D3bin5,D3bin6,D3bin7,D3bin8,D3bin9,D3bin10,D3bin11,D3bin12,D3bin13,D3bin14,D3bin15,D3bin16,D3bin17,D3bin18,D3bin19,D4bin0,D4bin1,D4bin2,D4bin3,D4bin4,D4bin5,D4bin6,D4bin7,D4bin8,D4bin9,D4bin10,D4bin11,D4bin12,D4bin13,D4bin14,D4bin15,D4bin16,D4bin17,D4bin18,D4bin19
"./ResampledDatabase/HumanHead",m347.obj,3.80901,0.0383393,332.427,0.0106348,1.02524,0.191037,2.43696,0.0246982,0.0541809,0.0844565,0.0990885,0.10732,0.108854,0.103277,0.0919617,0.0803708,0.067681,0.0546345,0.0417303,0.0302673,0.0208033,0.0136187,0.00823307,0.00488458,0.00244332,0.00118661,0.000310312,0.00299501,0.00599002,0.0093178,0.00881864,0.0106489,0.0138103,0.0144759,0.0164725,0.022629,0.0267887,0.0334443,0.0287854,0.0234609,0.0222962,0.0269551,0.0289517,0.0372712,0.0394343,0.0652246,0.0542429,0.0798669,0.0537438,0.0482529,0.0590682,0.0610649,0.0607321,0.0510815,0.0424293,0.0311148,0.0206323,0.00748718,0.0153254,0.0257741,0.0370188,0.050629,0.0629109,0.0725985,0.0804437,0.0924716,0.10503,0.119517,0.107132,0.0827781,0.05065,0.0369968,0.025411,0.0159505,0.00837232,0.00297347,0.000530084,0.0012217,0.00484455,0.0114026,0.0197617,0.0284394,0.0398389,0.0528313,0.0675598,0.0811295,0.0939424,0.104479,0.109711,0.109322,0.100297,0.0726981,0.0497961,0.0327572,0.0158657,0.00375069,0.000350531,0.276194,0.178715,0.134874,0.103848,0.0799642,0.0611591,0.0476365,0.0355889,0.0263711,0.0192787,0.0139562,0.00953098,0.00598369,0.0036069,0.00181321,0.000890888,0.000425935,0.000123554,2.92627e-05,9.75425e-06,
"./ResampledDatabase/HumanHead",m348.obj,1.91445,0.00162632,23457,0.00411696,1.00288,0.00780528,1.22734,0.0518213,0.0640699,0.0731402,0.088494,0.0979962,0.100643,0.101221,0.0923435,0.0779825,0.0612771,0.0474883,0.0393304,0.0317283,0.0253302,0.0181642,0.0124548,0.00815372,0.0049011,0.00268973,0.000771144,0,0,0,0,0,0,0,0,0,0,0.00785597,0.0894708,0.0989634,0.0612111,0.058156,0.099509,0.113803,0.0833606,0.0365521,0.0212766,0.0202946,0.0196399,0.0493181,0.0988543,0.0546645,0.0290235,0.0204037,0.0193126,0.0148391,0.00349154,0.0253245,0.0472587,0.0439094,0.0450135,0.0531643,0.0708831,0.079838,0.0890699,0.116322,0.134815,0.134624,0.0645385,0.039906,0.0232473,0.0158486,0.00930993,0.00378638,0.00164416,0.0010161,0.000480048,0.00596674,0.0238556,0.0455666,0.0666663,0.0781492,0.0791235,0.080336,0.0842943,0.0864296,0.0911921,0.100666,0.0975207,0.0778368,0.0465544,0.0219822,0.00873514,0.00330042,0.00130841,0.000441294,7.42363e-05,0.515112,0.171513,0.0968985,0.0676655,0.0498783,0.0354433,0.0242967,0.0158771,0.0100285,0.00604139,0.00346058,0.00182455,0.000938279,0.00055365,0.000252447,0.000114847,6.82582e-05,2.70866e-05,3.25039e-06,2.16693e-06,
"./ResampledDatabase/HumanHead",m349.obj,4.39893,0.130137,44.4416,0.256411,1.03302,0.39377,1.29419,0.0551344,0.0653487,0.081104,0.0959966,0.0912492,0.0934395,0.0918553,0.081105,0.075029,0.066435,0.0520845,0.0410117,0.0326826,0.0264942,0.0192834,0.0136022,0.00900732,0.00534832,0.00283753,0.000951339,0,0,0,0,0,0,0,0.00684163,0.0129729,0.0127486,0.0121504,0.0120757,0.0122626,0.0122252,0.0130103,0.0318155,0.0429565,0.0764917,0.102101,0.159825,0.121018,0.0854269,0.0859877,0.0918573,0.0359653,0.0257589,0.0201137,0.0172349,0.0056079,0.00355167,0.0293714,0.0594899,0.0368838,0.0385809,0.0717415,0.103809,0.0865062,0.0650192,0.0988108,0.113775,0.115791,0.080746,0.0470893,0.0278254,0.0122486,0.0060573,0.00328516,0.00183609,0.000854042,0.000280014,0.00683253,0.0327702,0.0565619,0.0780994,0.0836085,0.0837003,0.0849309,0.0865666,0.0867223,0.0885714,0.0913553,0.0814502,0.0583811,0.0426865,0.0242308,0.00870841,0.00332608,0.00123066,0.000246338,2.06141e-05,0.578206,0.157218,0.0892735,0.0580677,0.0393638,0.0268122,0.018469,0.0124206,0.00821541,0.00494917,0.00296084,0.00180964,0.00100391,0.000649782,0.000315144,0.000150533,7.0393e-05,2.81572e-05,1.08297e-05,5.41485e-06,
"./ResampledDatabase/HumanHead",m350.obj,2.37546,0.163825,4.41606,0.0217497,1.00925,0.550905,1.81402,0.0311207,0.0661184,0.0890192,0.10114,0.100023,0.0969215,0.0904833,0.0834925,0.0739785,0.0630756,0.0524171,0.0420267,0.0328695,0.0253878,0.0187093,0.0135415,0.00930879,0.00589894,0.0033913,0.00107647,0.000620155,0.00434109,0.00790698,0.0141085,0.024186,0.0435659,0.0302326,0.0182946,0.0153488,0.0179845,0.0288372,0.0351938,0.0409302,0.0506977,0.0497674,0.056124,0.0534884,0.0556589,0.0410853,0.0443411,0.0488372,0.0426357,0.036124,0.0353488,0.0373643,0.0446512,0.0482171,0.0327132,0.0196899,0.0217054,0.00639097,0.019606,0.0341912,0.0420063,0.0518578,0.0644717,0.0762055,0.0814973,0.0799041,0.0753494,0.0766606,0.0808102,0.0772637,0.0734821,0.0738662,0.0500956,0.0241827,0.00838527,0.00269041,0.00108316,0.00109081,0.00820893,0.0222812,0.0401106,0.0587565,0.0757043,0.0851999,0.0901642,0.0915375,0.090689,0.0885301,0.0829348,0.0745031,0.0643889,0.0532622,0.0381949,0.0229792,0.00909767,0.00206306,0.000303118,0.442581,0.193991,0.115414,0.0771324,0.0540027,0.0379019,0.0267028,0.0181728,0.0122774,0.0083186,0.0055302,0.00343863,0.00206448,0.00124411,0.000626388,0.000342454,0.000157139,7.80276e-05,1.95069e-05,5.41858e-06,
"./ResampledDatabase/HumanHead",m351.obj,1.99415,0.00380439,4844.5,0.000737875,1.04824,0.0149179,1.92006,0.0206898,0.0533157,0.0797179,0.10032,0.110115,0.113041,0.108853,0.098149,0.0848004,0.068723,0.0534498,0.0398167,0.0276496,0.0185197,0.0111186,0.00648869,0.00317115,0.00137011,0.000558766,0.000131959,0,0,0,0,0,0.0149623,0.025473,0.0301719,0.043403,0.0584889,0.0399406,0.0419191,0.0476073,0.0499567,0.0568814,0.0448869,0.0347471,0.0309138,0.043403,0.0390751,0.0380858,0.0446395,0.0456288,0.0477309,0.0462471,0.0478546,0.0453815,0.0367256,0.0361073,0.00976876,0.00485161,0.0143608,0.0245411,0.0336202,0.0428724,0.0528946,0.0630919,0.0742553,0.0831344,0.0925206,0.102592,0.115253,0.112691,0.0822693,0.0487741,0.0305928,0.0142478,0.00523865,0.00186823,0.000330041,0.000357793,0.00329128,0.00911393,0.0171194,0.0267097,0.0376982,0.0498807,0.0631459,0.0754933,0.0883564,0.099979,0.108108,0.111963,0.108586,0.0942316,0.0629417,0.0301186,0.0103533,0.00227255,0.000279429,0.254615,0.176891,0.134173,0.106608,0.0848568,0.0665527,0.0516314,0.0400127,0.029692,0.0212329,0.014476,0.00905182,0.00525404,0.00283994,0.00128073,0.0005461,0.000198286,5.85107e-05,2.27542e-05,7.58472e-06,
"./ResampledDatabase/HumanHead",m352.obj,2.27611,0.115213,7.85463,0.0196429,1.00787,0.453847,1.81453,0.0213678,0.0544073,0.0794355,0.0971152,0.108025,0.111673,0.10721,0.097408,0.0834711,0.0686155,0.0536639,0.0400621,0.0282956,0.0196975,0.0127203,0.0081444,0.00478209,0.00249106,0.00113314,0.000281481,0,0,0,0.000799087,0.00182648,0.00981735,0.0260274,0.0458904,0.0446347,0.0609589,0.0510274,0.0502283,0.0417808,0.0373288,0.0332192,0.0357306,0.036758,0.0360731,0.0421233,0.0445205,0.0310502,0.0342466,0.033105,0.0296804,0.0375571,0.0583333,0.0611872,0.0574201,0.0458904,0.0127854,0.00410448,0.0123305,0.0217436,0.0305906,0.0391636,0.0479017,0.0567207,0.0649267,0.0748388,0.0842599,0.0936881,0.101641,0.100862,0.0926979,0.0734517,0.0524022,0.0343591,0.0108803,0.00304736,0.000390046,0.000299048,0.00285642,0.00854142,0.0167075,0.0272536,0.0391433,0.0519136,0.0645984,0.0775627,0.0884171,0.0978371,0.104578,0.107797,0.104201,0.0906063,0.0638364,0.0349731,0.0142862,0.00392887,0.000663061,0.271435,0.180062,0.135281,0.105402,0.0828815,0.0643921,0.0494498,0.0373579,0.0269616,0.0187548,0.0121818,0.00753941,0.00414835,0.00217981,0.00105307,0.000522201,0.000226431,0.000119174,4.00859e-05,1.19174e-05,
"./ResampledDatabase/HumanHead",m353.obj,2.30478,0.00339059,9416.38,0.00637934,1.01005,0.0112279,1.63802,0.053344,0.0754087,0.0751839,0.0812955,0.0886204,0.0918639,0.088105,0.0842141,0.0801501,0.0646413,0.052412,0.041854,0.0346238,0.0275679,0.0213388,0.0165047,0.0113231,0.00698477,0.0035197,0.00104436,0,0,0,0,0,0,0,0.0010133,0.00291324,0.00544649,0.00443319,0.0103863,0.0121596,0.019126,0.0317923,0.0383787,0.0220393,0.0201393,0.0126662,0.0135529,0.0249525,0.0244459,0.029259,0.0404053,0.0601647,0.166054,0.256998,0.119569,0.0606713,0.0234326,0.0192174,0.0537908,0.0653993,0.0604067,0.0579934,0.0638831,0.0675656,0.0767377,0.0882572,0.100735,0.102429,0.0929268,0.0701949,0.0378898,0.0183283,0.0116025,0.00714891,0.00385949,0.00130917,0.000325041,0.00488989,0.0293064,0.0580859,0.0840519,0.0968329,0.0961916,0.0931018,0.0889325,0.0840416,0.0769671,0.0713421,0.06884,0.0592602,0.0427389,0.0258732,0.0120149,0.00444761,0.00191864,0.00104747,0.000115469,0.656606,0.151928,0.0748206,0.0449876,0.0272002,0.017693,0.011104,0.0067214,0.00384669,0.00213054,0.00125836,0.000737662,0.000402459,0.000256012,0.000145363,9.22077e-05,4.12223e-05,2.16959e-05,5.42398e-06,2.16959e-06,
"./ResampledDatabase/HumanHead",m354.obj,1.71796,0.0326484,42.0591,0.0103453,1.0232,0.187824,3.13876,0.0250369,0.0619319,0.0880196,0.100981,0.106063,0.105503,0.0994816,0.0897809,0.0774548,0.0654514,0.0526127,0.0410683,0.0305282,0.0214834,0.0145103,0.0092624,0.00567479,0.00321946,0.0015458,0.000390832,0,0,0.00213634,0.00951641,0.0135949,0.0141775,0.0238881,0.0264129,0.0308798,0.0353467,0.0339872,0.0436978,0.037483,0.0440862,0.0489415,0.0543795,0.0570985,0.0782676,0.0701107,0.0578753,0.0609827,0.0631191,0.0691396,0.0479705,0.0275782,0.0205865,0.0132064,0.00893377,0.00504952,0.0015537,0.00535402,0.0173483,0.0308199,0.0446605,0.0566968,0.0702383,0.084471,0.0942149,0.100154,0.106559,0.106715,0.0936328,0.0715506,0.0478241,0.0304678,0.0231034,0.0114002,0.00389874,0.000762145,0.000128024,0.000444455,0.00417231,0.0121849,0.0239325,0.0377467,0.0533934,0.0694928,0.0847353,0.0977008,0.109265,0.114804,0.115029,0.105063,0.0795266,0.0502348,0.0269674,0.0110547,0.00334527,0.000780633,0.00012684,0.311735,0.195338,0.139751,0.103333,0.0772328,0.0569472,0.0410502,0.0286628,0.0190966,0.0118781,0.00703644,0.00408183,0.00213846,0.000983064,0.000398862,0.000195095,8.12897e-05,4.01029e-05,1.62579e-05,3.25159e-06,
"./ResampledDatabase/HumanHead",m355.obj,1.8767,0.993057,0.0592634,2.46701,1.01804,4.64296,3.05999,0.0236659,0.0599986,0.0860076,0.100631,0.10858,0.106876,0.0978632,0.0886094,0.0773774,0.066329,0.0535456,0.0416178,0.0312353,0.0221835,0.0151182,0.00971251,0.00576545,0.0031327,0.0013607,0.000390686,0,0,0,0,0,0,0,0,0,0.00120989,0.0202224,0.0334159,0.034453,0.0490292,0.0448234,0.0469551,0.0491444,0.0512185,0.0531774,0.0552515,0.0597453,0.0665438,0.0698853,0.072766,0.0887826,0.0948321,0.0478769,0.0265599,0.0212594,0.0128478,0.00445031,0.01414,0.0244887,0.0345274,0.0457032,0.057651,0.0667267,0.0766354,0.0882702,0.0979689,0.107652,0.104557,0.0788385,0.0583851,0.0437661,0.0355055,0.0252348,0.0162381,0.0133909,0.00587041,0.000452485,0.00387241,0.0109483,0.0201412,0.0321594,0.0455381,0.060266,0.0747744,0.0893941,0.102825,0.112581,0.117279,0.112594,0.0921832,0.0629067,0.0370409,0.0171584,0.00658835,0.00120594,9.07031e-05,0.273593,0.18672,0.141129,0.108092,0.0831387,0.0626497,0.0471213,0.0339725,0.0237405,0.0161198,0.0102667,0.00648235,0.00377352,0.00196149,0.000810159,0.000289188,9.96452e-05,2.38282e-05,1.0831e-05,5.4155e-06,
"./ResampledDatabase/HumanHead",m356.obj,2.12208,0.0152934,361.263,0.002682,1.0232,0.0572541,2.02318,0.0183407,0.0502558,0.0770488,0.0960793,0.107169,0.110142,0.105788,0.0976485,0.0852237,0.0711813,0.0568708,0.0434985,0.0318625,0.0214915,0.0132692,0.00776148,0.00396528,0.00167437,0.000610361,0.000118567,0,0,0,0,0,0,0.000558269,0.020656,0.0681089,0.0763433,0.0555478,0.0386602,0.0466155,0.0367062,0.0336357,0.0453594,0.045499,0.0450803,0.0431263,0.0464759,0.0305652,0.0322401,0.0321005,0.0381019,0.0478716,0.0499651,0.0530356,0.0453594,0.0562456,0.0121424,0.0040216,0.0120418,0.020085,0.0287073,0.0368975,0.0449307,0.0541581,0.0623433,0.0709716,0.0801249,0.0892603,0.0979236,0.106854,0.0991298,0.0747261,0.0497844,0.0380487,0.0206371,0.0080352,0.0013192,0.000292837,0.00248087,0.00693426,0.0132993,0.0217999,0.0316285,0.0430079,0.0547389,0.0660265,0.0775008,0.0881141,0.0971384,0.103589,0.106314,0.102749,0.0865623,0.0595532,0.0297003,0.00775812,0.000811489,0.221536,0.160082,0.127555,0.104081,0.0843863,0.068988,0.0571141,0.0463933,0.0367986,0.0289272,0.0223399,0.0157538,0.0109711,0.00725807,0.00411078,0.00212096,0.00103826,0.000391244,0.000134389,1.9508e-05,
"./ResampledDatabase/HumanHead",m357.obj,2.42397,0.097859,13.15,0.0164335,1.09717,0.311451,1.75901,0.0202711,0.0535095,0.07847,0.0964711,0.108196,0.110841,0.107675,0.0983854,0.0849037,0.0702364,0.0551744,0.0413493,0.0284748,0.0191443,0.0121653,0.00735321,0.00417606,0.00211432,0.000864902,0.000223699,0,0,0,0,0,0.00116114,0.0118694,0.0141917,0.0194814,0.0558638,0.057928,0.0587021,0.0459296,0.0372855,0.0371565,0.0349632,0.033286,0.0358663,0.0384467,0.0316088,0.0343182,0.0339311,0.0310928,0.0349632,0.041156,0.0525094,0.0623145,0.0771513,0.0958586,0.0229648,0.00408247,0.0125805,0.0213505,0.0301205,0.0387925,0.0474165,0.0562325,0.0653876,0.0744946,0.0840407,0.0931888,0.100795,0.109644,0.0961542,0.0702712,0.0481006,0.0289664,0.0135516,0.0043345,0.000496058,0.000374251,0.0029538,0.00832115,0.0161948,0.0261027,0.0378911,0.0504775,0.0650846,0.0793216,0.091476,0.10217,0.109959,0.113205,0.108469,0.0911295,0.0559438,0.0272523,0.0107079,0.002761,0.000205168,0.243979,0.172774,0.135119,0.10747,0.0857346,0.0679057,0.0538313,0.0416261,0.0314926,0.0228328,0.0154028,0.00967078,0.00565727,0.00328102,0.00173912,0.000880935,0.000394416,0.000159283,4.11753e-05,8.66849e-06,
"./ResampledDatabase/HumanHead",m358.obj,2.44893,0.0753832,22.8521,0.0177626,1.10375,0.292337,2.47046,0.0225106,0.0565859,0.0834584,0.101056,0.110114,0.110677,0.104337,0.0933536,0.0799339,0.0655159,0.0518559,0.0398478,0.0288101,0.0201358,0.0134455,0.00850722,0.00525695,0.00282543,0.00136012,0.000412471,0.00116531,0.00416181,0.00566006,0.00898951,0.0113201,0.0129849,0.0169802,0.0231397,0.0264691,0.0279674,0.0291327,0.0357916,0.0421175,0.0519394,0.0572665,0.0552689,0.0502747,0.0516065,0.045447,0.0409522,0.0507741,0.0494423,0.0585983,0.0512735,0.036291,0.0386216,0.0372898,0.0372898,0.0296321,0.0121525,0.00469365,0.0148321,0.0253495,0.0366211,0.0479857,0.0586522,0.0711199,0.0818614,0.0908156,0.101767,0.108055,0.108804,0.0879882,0.0614025,0.0453533,0.0307663,0.0169354,0.00544676,0.00128818,0.000262036,0.000343309,0.00358464,0.0103828,0.020082,0.03207,0.0463158,0.0605007,0.0762434,0.0906428,0.102697,0.112892,0.116772,0.112138,0.0954502,0.0653947,0.0344453,0.014188,0.00442281,0.00126395,0.000170108,0.291285,0.190953,0.140011,0.106114,0.080103,0.0607355,0.0448224,0.0323073,0.0223462,0.014044,0.00839323,0.00465062,0.0023264,0.00109764,0.000449676,0.000209126,9.96872e-05,3.25067e-05,1.08356e-05,9.75201e-06,
"./ResampledDatabase/HumanHead",m359.obj,1.92878,0.00259996,9385.6,0.00038135,1.04653,0.00936608,1.92605,0.021881,0.0569573,0.0817435,0.0961027,0.10473,0.106847,0.104835,0.0980141,0.0852632,0.0703298,0.0554098,0.0421259,0.0303771,0.0200954,0.0123323,0.00698267,0.00347742,0.00165984,0.000653626,0.000182479,0,0,0,0,0,0.00275816,0.010481,0.0144528,0.0126876,0.0163283,0.0204104,0.0194175,0.0175419,0.021955,0.0281333,0.0295675,0.0332083,0.0368491,0.0404898,0.0412621,0.042917,0.0490953,0.0482127,0.080759,0.102824,0.104259,0.0948808,0.0853928,0.0377317,0.00838482,0.00504057,0.0143996,0.0238497,0.0327507,0.0413887,0.0491676,0.0567334,0.0629371,0.0684437,0.0743414,0.0821943,0.0893061,0.0982691,0.111338,0.097753,0.0503157,0.0242317,0.0123064,0.00455551,0.000678077,0.000589772,0.0034747,0.00917548,0.0165466,0.0260665,0.0363297,0.0481478,0.0601567,0.0707138,0.081172,0.0904897,0.0968473,0.100527,0.100953,0.0958925,0.0810194,0.0526,0.0233259,0.00552756,0.000444391,0.265704,0.175988,0.133389,0.103234,0.0818054,0.0643036,0.0502062,0.0386604,0.0288916,0.0209397,0.0147909,0.0098241,0.00602752,0.00341086,0.00165017,0.000732447,0.000294712,0.000102933,4.00895e-05,5.41751e-06,
"./ResampledDatabase/HumanHead",m360.obj,1.9888,0.030258,75.9699,0.00550869,1.00149,0.126923,1.9634,0.0190417,0.051769,0.0782298,0.0972117,0.107984,0.111197,0.106969,0.0978489,0.0851665,0.070256,0.0556951,0.0414682,0.0300199,0.0205655,0.0127845,0.00730882,0.00374772,0.00176921,0.000763977,0.000203109,0,0,0,0,0,0.0212036,0.0219832,0.0336763,0.0347677,0.046305,0.0573745,0.0439663,0.0414718,0.0391331,0.0366386,0.0383536,0.0464609,0.04116,0.04116,0.0369504,0.0452136,0.0386654,0.042875,0.0396009,0.0466168,0.0414718,0.0487995,0.0517618,0.0430309,0.0213595,0.00422167,0.012668,0.0214344,0.0302578,0.0391012,0.0483836,0.0580352,0.0669156,0.0773592,0.0853455,0.0941959,0.102004,0.108919,0.0980385,0.0687189,0.0455412,0.0221985,0.0105817,0.00524983,0.000830131,0.000301041,0.00289495,0.00822812,0.015916,0.0257081,0.0365817,0.0496574,0.0631249,0.0758666,0.0885598,0.0990622,0.107778,0.111758,0.109484,0.0948239,0.0640435,0.031098,0.0120726,0.00279494,0.0002464,0.25699,0.180334,0.139226,0.109236,0.0858747,0.0668021,0.0513336,0.0384572,0.0276319,0.0190595,0.0119652,0.00678987,0.00348596,0.00162107,0.000723849,0.000300159,0.000125698,3.35918e-05,8.66884e-06,1.08361e-06,
"./ResampledDatabase/HumanHead",m361.obj,1.68999,0.043007,23.074,0.0104175,1.03685,0.197153,1.90528,0.0221993,0.0538706,0.0779831,0.0934238,0.103534,0.108451,0.106295,0.0967479,0.0840527,0.069038,0.0561943,0.0434538,0.0310165,0.0212421,0.014037,0.00852945,0.00517955,0.00296416,0.00135419,0.000433176,0.000299312,0.00239449,0.00344208,0.00703382,0.00703382,0.00942831,0.0110745,0.0196049,0.0128704,0.0419036,0.0348698,0.0356181,0.0332236,0.0378629,0.0737803,0.063903,0.0501347,0.0454954,0.0480395,0.0380126,0.0419036,0.0366657,0.0372643,0.0377133,0.0308291,0.0336726,0.0495361,0.054774,0.0661479,0.0354684,0.00581398,0.0164868,0.0278207,0.0389466,0.0485532,0.0580248,0.0679645,0.076933,0.0839042,0.0953091,0.111932,0.139978,0.104284,0.0603022,0.0359741,0.0183691,0.00717721,0.00192533,0.000281047,2.10035e-05,0.000753681,0.00453652,0.0118022,0.0214763,0.0326299,0.0451992,0.0576488,0.0701181,0.0824852,0.0942183,0.101422,0.108122,0.109497,0.102884,0.0791024,0.0494748,0.0218825,0.0056923,0.00104031,1.44344e-05,0.296248,0.186907,0.137797,0.102875,0.0788231,0.0597123,0.0446027,0.0326002,0.022685,0.0158628,0.00976022,0.00590317,0.00332277,0.00163646,0.00072611,0.000355469,0.000101872,5.96061e-05,1.62562e-05,5.41873e-06,
"./ResampledDatabase/HumanHead",m362.obj,3.41555,0.0162223,1338.76,0.00348348,1.03129,0.0593437,2.4666,0.0221497,0.0576069,0.0839525,0.100546,0.106057,0.105215,0.0974125,0.0876163,0.0753596,0.0629381,0.0510599,0.0411245,0.0314768,0.0242977,0.018519,0.0134249,0.00976837,0.00644797,0.00381433,0.00121267,0,0,0,0.000591716,0.00848126,0.0151874,0.0143984,0.0211045,0.0242604,0.0313609,0.0317554,0.0386588,0.0497041,0.0554241,0.0540434,0.0589744,0.0739645,0.0706114,0.056213,0.0465483,0.0414201,0.0345168,0.0380671,0.0364892,0.0418146,0.0404339,0.0366864,0.0295858,0.0268245,0.0228797,0.00294351,0.0113219,0.0245422,0.0413151,0.0578329,0.075451,0.0915317,0.102408,0.101083,0.102082,0.0974228,0.0847696,0.0694169,0.0590332,0.0308683,0.0183131,0.0143635,0.0081304,0.0052229,0.00194834,0.000289801,0.00319297,0.0110444,0.0240329,0.0416984,0.0626373,0.0838743,0.101496,0.113952,0.118023,0.111657,0.0988346,0.0812042,0.0603952,0.0414973,0.024333,0.0120489,0.00649217,0.0029207,0.000375401,0.395721,0.229318,0.141531,0.0882125,0.0555433,0.0351861,0.021863,0.0132222,0.00810384,0.00483301,0.00271972,0.00157303,0.000942736,0.000551105,0.000336304,0.000201782,9.87215e-05,3.47153e-05,5.42426e-06,2.1697e-06,
"./ResampledDatabase/HumanHead",m363.obj,2.00631,0.0108059,611.531,0.00203607,1.00183,0.0491394,2.4426,0.0270604,0.0614437,0.0861721,0.100126,0.107869,0.108571,0.102398,0.0912486,0.076809,0.0636201,0.0509517,0.0398463,0.0299141,0.0210345,0.013924,0.00884866,0.00551663,0.00287636,0.00139797,0.000372174,0,0,0,0,0.00976959,0.0169585,0.0188018,0.0219355,0.0256221,0.0263594,0.0341014,0.0418433,0.0517972,0.0514286,0.0471889,0.0475576,0.0541935,0.0705991,0.0670968,0.0661751,0.0674654,0.0637788,0.039447,0.0243318,0.0221198,0.0359447,0.0477419,0.0283871,0.0114286,0.00792627,0.00629829,0.0182467,0.0255162,0.0353192,0.0480248,0.058573,0.0649473,0.0712256,0.0811846,0.0898704,0.0998955,0.108403,0.10012,0.0745913,0.0461225,0.0283278,0.0218705,0.0143009,0.00543011,0.00173236,0.000373289,0.00365761,0.0103479,0.0197905,0.0310201,0.042424,0.0523925,0.0642779,0.0746908,0.085014,0.0938595,0.100739,0.103256,0.099695,0.0878724,0.0643026,0.0396594,0.0195791,0.00633457,0.000714611,0.281149,0.175005,0.129404,0.0996235,0.0774234,0.0600885,0.0477239,0.0365485,0.0277938,0.0208494,0.0152135,0.0107765,0.00744195,0.00493348,0.00288355,0.00178108,0.000875906,0.000383751,8.88915e-05,1.30085e-05,
"./ResampledDatabase/HumanHead",m364.obj,1.56767,0.021118,76.3852,0.0041531,1.00438,0.150339,2.55995,0.0221412,0.055272,0.0803274,0.0968134,0.10401,0.105318,0.100524,0.0923782,0.0812308,0.0690418,0.0559495,0.0440184,0.0333639,0.0237045,0.0156146,0.00963257,0.00566136,0.00315242,0.00144989,0.000395986,0.000844595,0.00388514,0.0108108,0.0214527,0.0201014,0.022973,0.0165541,0.0158784,0.01875,0.0199324,0.0260135,0.0304054,0.0305743,0.0322635,0.0369932,0.0339527,0.0304054,0.0353041,0.0425676,0.0525338,0.0483108,0.0516892,0.0491554,0.0528716,0.0410473,0.0591216,0.0576014,0.0532095,0.0464527,0.0383446,0.00625011,0.0203316,0.0348192,0.0480435,0.0626011,0.0770366,0.0888367,0.100996,0.113069,0.126248,0.11867,0.0865483,0.0525153,0.0271528,0.0137374,0.00935766,0.00710226,0.00455081,0.00190834,0.00022504,0.000455726,0.00435723,0.0126871,0.0239503,0.0385542,0.0548479,0.0725274,0.0886252,0.103558,0.116327,0.12468,0.123684,0.104841,0.0678258,0.0347248,0.0167464,0.00790405,0.0027725,0.000778445,0.000153627,0.307466,0.202351,0.147855,0.108679,0.0793728,0.0568344,0.0383281,0.0247209,0.0148382,0.00856503,0.0048926,0.00274809,0.00151058,0.00078455,0.000472464,0.00028933,0.000166879,8.01888e-05,3.79271e-05,7.58543e-06,
"./ResampledDatabase/HumanHead",m365.obj,2.03684,0.179976,2.30668,0.359193,1.00163,0.697811,2.0072,0.0198842,0.0537824,0.0807395,0.098621,0.10773,0.110542,0.106077,0.0964945,0.0843224,0.0696157,0.0556305,0.0415732,0.0297721,0.0200336,0.0124638,0.0070163,0.00344785,0.00155849,0.000575158,0.000120598,0,0,0,0,0,0,0,0,0,0.00860459,0.0178319,0.027229,0.0377017,0.042287,0.044608,0.0457968,0.0504387,0.0523634,0.0480611,0.0502123,0.050835,0.0563261,0.0592697,0.0613077,0.0634022,0.0691197,0.0663459,0.0604585,0.0546278,0.0331729,0.00395623,0.0123277,0.0207732,0.0291677,0.0376652,0.0461457,0.0544272,0.0638928,0.0717132,0.0792627,0.0879072,0.0967317,0.104348,0.104165,0.0730863,0.0458407,0.0353041,0.0218703,0.00966857,0.0017461,0.000228824,0.00223773,0.00689667,0.0142809,0.0225866,0.0330764,0.0449371,0.0575771,0.069815,0.0802616,0.0912946,0.100276,0.105767,0.107026,0.101177,0.081214,0.0489096,0.0246862,0.00698119,0.000769962,0.233188,0.168211,0.131956,0.105172,0.0840021,0.0680905,0.0541132,0.0428069,0.0336407,0.0254547,0.0188295,0.0136697,0.00909252,0.00562231,0.00328067,0.00176435,0.00070834,0.000319511,7.14838e-05,6.49853e-06,
