Class,File,SurfaceArea,Volume,Compactness,Rectangularity,Diameter,Convexity,Eccentricity
"./ResampledDatabase/Guitar",D00494.obj,0.315402,0.00167098,99.3573,0.0225706,0.887354,1.12359,305.665
"./ResampledDatabase/Guitar",D00534.obj,0.840805,0.00454177,254.791,0.0161488,1.00056,5.21154,75.7735
"./ResampledDatabase/Guitar",D00549.obj,0.385487,0.00126573,316.15,0.0238967,0.889763,1.8757,761.372
"./ResampledDatabase/Guitar",D00645.obj,0.664575,-0.000142937,127026,-0.000548037,1.00201,-0.0516803,110.37
"./ResampledDatabase/Guitar",D00655.obj,0.263055,0.00146531,74.9604,0.0338975,1.00919,3.34941,5561.19
"./ResampledDatabase/Guitar",D00844.obj,0.802271,0.0109763,37.8968,0.0318101,0.915021,0.800143,37.1738
"./ResampledDatabase/Guitar",D00849.obj,0.633754,0.00254984,346.165,0.018108,0.892524,3.79053,262.277
"./ResampledDatabase/Gun",D00103.obj,1.37497,0.000943375,25825.9,0.00132481,1.02649,0.116446,48.7827
"./ResampledDatabase/Gun",D00137.obj,0.829467,0.00718845,97.6503,0.0233438,0.89386,2.61596,76.2417
"./ResampledDatabase/Gun",D00140.obj,0.879861,0.00196616,1557.95,0.00535941,1.00871,0.480879,46.8611
"./ResampledDatabase/Gun",D00153.obj,0.521956,0.00491885,51.9664,0.0104206,1.02189,2.81122,70.6844
"./ResampledDatabase/Gun",D00161.obj,0.756838,0.00286662,466.461,0.00463754,1.01617,0.917213,45.7003
"./ResampledDatabase/Gun",D00204.obj,1.52928,0.0157724,127.121,0.0302494,0.8915,3.62024,54.398
"./ResampledDatabase/Gun",D00207.obj,1.09239,0.00550317,380.585,0.0180521,0.743904,2.1264,81.8281
"./ResampledDatabase/Gun",D00209.obj,1.0768,0.000576528,33212.9,0.00104438,0.849414,0.0656751,38.1399
"./ResampledDatabase/Gun",D00239.obj,0.34069,-0.000378548,2439.96,-0.0022027,1.00009,-0.278379,277.218
"./ResampledDatabase/Gun",D00244.obj,1.84853,0.0182955,166.855,0.0246361,1.04342,3.87883,32.6674
"./ResampledDatabase/Gun",D00282.obj,0.772617,0.00837095,58.1958,0.0166531,1.00044,1.12469,87.3828
"./ResampledDatabase/Gun",D00368.obj,1.31369,0.00696389,413.354,0.0101586,1.00604,1.02162,29.2235
"./ResampledDatabase/Gun",D00425.obj,1.17558,0.0127128,88.8831,0.0442252,0.936251,2.27075,67.3678
"./ResampledDatabase/Gun",D00477.obj,0.248791,0.000911967,163.717,0.00894979,1.00794,1.78289,451.469
"./ResampledDatabase/Gun",D00606.obj,1.44784,0.00573446,816.068,0.0066846,1.01953,0.78729,40.0207
"./ResampledDatabase/Gun",D00802.obj,0.557692,0.000884368,1960.94,0.00287616,1.00769,0.86745,142.823
"./ResampledDatabase/Gun",D00819.obj,1.08539,0.010151,109.721,0.0242709,0.88461,3.30845,26.7895
"./ResampledDatabase/Gun",D00826.obj,0.467535,0.0102325,8.63041,0.040659,0.932253,4.05644,242.423
"./ResampledDatabase/Gun",D00929.obj,1.12807,0.00381756,870.93,0.0077078,1.00734,2.57739,82.2239
"./ResampledDatabase/Gun",D00972.obj,0.588323,0.0049143,74.5544,0.00798747,0.758847,0.681701,17.4407
"./ResampledDatabase/Gun",m648.obj,0.676425,0.0102383,26.1065,0.0190303,1.1101,1.18171,90.9348
"./ResampledDatabase/Gun",m649.obj,1.75707,0.0133428,269.414,0.0200399,1.1566,4.43215,87.4374
"./ResampledDatabase/Gun",m650.obj,1.7492,0.00505401,1852.64,0.00673815,1.13889,1.33664,39.2149
"./ResampledDatabase/Gun",m651.obj,0.965271,-0.00376475,561.079,-0.00283817,1.14498,-0.141721,27.8812
"./ResampledDatabase/Gun",m652.obj,2.69597,0.01787,542.554,0.0175173,1.1884,144.196,48.7706
"./ResampledDatabase/Gun",m653.obj,0.878266,0.00339363,520.111,0.00609117,1.07331,1.21906,126.626
"./ResampledDatabase/Gun",m654.obj,1.49758,0.0102119,284.777,0.0242558,1.13784,10.488,91.5348
"./ResampledDatabase/Gun",m655.obj,0.63927,0.000778272,3813.63,0.00128808,1.13091,0.352657,70.6837
"./ResampledDatabase/Gun",m656.obj,0.566977,0.000788743,2590.44,0.0105904,0.537013,0.435423,82.9786
"./ResampledDatabase/Gun",m657.obj,0.30966,0.00017659,8419.21,0.00125235,0.492684,0.202831,33.3735
"./ResampledDatabase/Gun",m658.obj,2.23296,0.0239016,172.319,0.0276083,1.1468,5.35514,32.726
"./ResampledDatabase/Gun",m659.obj,0.407864,0.00145966,281.575,0.00248149,1.07708,0.985442,151.597
"./ResampledDatabase/Gun",m660.obj,1.62485,0.00436245,1993.1,0.00742651,1.10764,2.45544,79.6916
"./ResampledDatabase/Gun",m661.obj,1.34264,0.00309335,2236.51,0.00528918,1.01897,3.04795,65.0937
"./ResampledDatabase/Gun",m662.obj,2.09714,0.030949,85.1407,0.0282974,1.23782,6.22464,65.809
"./ResampledDatabase/Gun",m663.obj,1.72457,0.0122559,301.929,0.0226301,1.11245,8.03403,84.1218
"./ResampledDatabase/Gun",m664.obj,1.88969,0.0181319,181.483,0.0168318,1.2066,1.02747,29.2241
"./ResampledDatabase/Gun",m665.obj,0.943206,0.0008011,11560.9,0.000854943,1.12607,0.0733537,31.3119
"./ResampledDatabase/Gun",m666.obj,0.572515,0.00107629,1432.36,0.00696906,0.582319,2.08069,31.4636
"./ResampledDatabase/Gun",m667.obj,0.478749,0.00193912,258.025,0.00609712,1.0758,1.90187,160.573
"./ResampledDatabase/Gun",m668.obj,0.612401,0.000396029,12948,0.00225175,1.01937,40.7848,154.831
"./ResampledDatabase/Gun",m669.obj,0.199931,0.000379085,491.719,0.00407348,1.00297,0.981061,564.057
"./ResampledDatabase/Gun",m670.obj,0.334681,0.000376033,2344.17,0.00291026,1.03681,0.497864,730.15
"./ResampledDatabase/Gun",m671.obj,0.253781,0.000165833,5255.1,0.00174341,1.00549,0.179064,384.819
"./ResampledDatabase/Gun",m672.obj,0.275651,-0.00103284,173.604,-0.0124909,1.00018,-36.9112,195.139
"./ResampledDatabase/Gun",m674.obj,0.0708953,4.90391e-05,1310.13,0.00480753,0.48794,0.213123,193.151
"./ResampledDatabase/Gun",m675.obj,0.242529,0.000448218,627.858,0.00226739,1.0301,0.255549,164.409
"./ResampledDatabase/Gun",m676.obj,0.376221,0.00126738,293.131,0.00344143,1.00035,0.38499,49.6832
"./ResampledDatabase/Gun",m677.obj,0.228548,0.00029845,1185.05,0.00779722,1.00696,11.9343,438.236
"./ResampledDatabase/Gun",m678.obj,0.208053,0.000328102,739.693,0.00479846,1.01078,0.231075,490.565
"./ResampledDatabase/Gun",m679.obj,0.254422,0.000639611,355.945,0.00622683,1.01928,0.772833,448.767
"./ResampledDatabase/Gun",m680.obj,0.121735,-0.000103413,1491.56,-0.00351044,1.00147,-0.370808,967.887
"./ResampledDatabase/Gun",m681.obj,0.310393,0.000710046,524.456,0.00501277,1.00857,57.6018,194.637
"./ResampledDatabase/Gun",m682.obj,0.429423,0.000720613,1348.33,0.00450747,1.00559,1.87328,322.289
"./ResampledDatabase/Gun",m683.obj,0.234999,-5.84487e-05,33588.7,-0.000581671,1.00003,-1.52569,351.997
"./ResampledDatabase/Gun",m684.obj,0.126853,0.000158459,718.808,0.00110079,0.488423,0.0913849,69.9452
"./ResampledDatabase/Gun",m685.obj,0.748843,0.00971469,39.3424,0.0215389,1.01136,20.6645,39.7427
"./ResampledDatabase/Gun",m686.obj,0.569766,0.000395912,10433.7,0.00231093,1.00796,1.11938,395.737
"./ResampledDatabase/Hand",D01006.obj,0.481203,0.010238,9.39953,0.0300804,0.570383,6.20723,4.6374
"./ResampledDatabase/Hand",D01020.obj,0.71227,0.0243383,5.39389,0.0268308,0.888078,5.17428,7.74791
"./ResampledDatabase/Hand",D01022.obj,1.75194,0.0667491,10.6711,0.0404951,1.03377,4.5923,12.1824
"./ResampledDatabase/Hand",D01024.obj,2.02092,0.0298524,81.8916,0.0116348,1.06355,7.61286,14.0407
"./ResampledDatabase/Hand",D01041.obj,1.33048,0.0211808,46.4184,0.0106736,1.05198,2.3767,10.6962
"./ResampledDatabase/Hand",D01060.obj,1.3199,0.00807808,311.568,0.00453412,1.03893,2.03992,11.9698
"./ResampledDatabase/Hand",D01074.obj,1.3184,0.0553502,6.61381,0.032214,1.01359,5.02048,9.08249
"./ResampledDatabase/Hand",D01093.obj,0.728631,0.0264954,4.87225,0.0287063,0.899162,1.90197,11.3202
"./ResampledDatabase/Hand",D01097.obj,0.34275,0.00315645,35.734,0.0118196,0.492026,2.97031,13.1165
"./ResampledDatabase/Hand",D01106.obj,0.255928,0.00127138,91.6954,0.00788108,1.00111,0.722366,100.772
"./ResampledDatabase/Hand",D01117.obj,0.284082,0.000845434,283.61,0.00452428,0.488359,0.31502,16.3393
"./ResampledDatabase/Hand",D01118.obj,0.944324,0.00780786,122.137,0.00500297,1.00941,2.81437,12.2266
"./ResampledDatabase/Hand",D01153.obj,0.153382,0.000165258,1168.28,0.0019654,0.491557,0.402248,21.494
"./ResampledDatabase/Hand",D01162.obj,2.53919,0.250889,2.29968,0.0447887,1.07798,18.5912,2.13138
"./ResampledDatabase/Hand",D01170.obj,0.82359,0.00677483,107.618,0.00480913,1.01731,5.75889,20.956
"./ResampledDatabase/Hand",D01172.obj,0.189241,-0.000465503,276.534,-0.00434358,0.493295,-1.39803,21.0028
"./ResampledDatabase/Hand",D01193.obj,1.69947,0.0547785,14.4635,0.0222439,1.02667,5.87657,8.8252
"./ResampledDatabase/Hand",D01197.obj,0.582626,0.0116791,12.8204,0.00946167,0.807112,14.9497,6.53709
"./ResampledDatabase/Hand",D01198.obj,0.394934,0.00451594,26.707,0.0149327,1.00336,2.00386,60.8061
"./ResampledDatabase/Hand",D01200.obj,0.615172,0.0221085,4.21132,0.0300889,0.837349,3.90105,6.33489
"./ResampledDatabase/Hand",m323.obj,0.189241,0.000691079,125.47,0.00644746,0.493296,0.526274,20.9211
"./ResampledDatabase/Hand",m324.obj,0.153382,0.000175679,1033.79,0.00208936,0.491558,0.159441,21.518
"./ResampledDatabase/Hand",m325.obj,1.33048,0.0211732,46.4516,0.0106698,1.05198,32.3284,10.6962
"./ResampledDatabase/Hand",m326.obj,1.3199,0.00807415,311.872,0.00453192,1.03893,0.529543,11.9698
"./ResampledDatabase/Hand",m327.obj,1.69947,0.0533634,15.2407,0.0216692,1.02667,42.4714,8.82517
"./ResampledDatabase/Hand",m328.obj,0.284082,0.000845436,283.608,0.00452429,0.488359,0.466584,16.3393
"./ResampledDatabase/Hand",m329.obj,0.34275,0.00315645,35.734,0.0118196,0.492026,0.487766,13.1165
"./ResampledDatabase/Hand",m330.obj,1.75193,0.0790654,7.60551,0.0479671,1.03377,1.92113,12.1824
"./ResampledDatabase/Hand",m331.obj,1.3184,0.0553502,6.61381,0.032214,1.01359,3.16008,9.08245
"./ResampledDatabase/Hand",m332.obj,2.53919,0.250889,2.29968,0.0447887,1.07798,10.2055,2.13138
"./ResampledDatabase/Hand",m333.obj,2.03052,0.156503,3.02219,0.0312284,1.15406,4.85789,3.33124
"./ResampledDatabase/Hand",m334.obj,2.02092,0.0367474,54.0436,0.0143221,1.06355,1.44347,14.0407
"./ResampledDatabase/Hand",m335.obj,0.481204,0.010238,9.39953,0.0300804,0.570383,20.4905,4.6374
"./ResampledDatabase/Hand",m336.obj,0.944324,0.00780786,122.137,0.00500297,1.00941,2.67629,12.2266
"./ResampledDatabase/Hand",m337.obj,0.394934,0.00450531,26.8332,0.0148976,1.00336,2.10372,60.8061
"./ResampledDatabase/Hand",m338.obj,0.82359,0.00699879,100.84,0.00496811,1.01731,16.0664,20.956
"./ResampledDatabase/Hand",m339.obj,0.255928,0.00127557,91.0942,0.00790704,1.00111,0.946966,100.759
"./ResampledDatabase/Hat",m1627.obj,1.7585,0.0718173,9.32218,0.0278479,1,3.25997,7.13004
"./ResampledDatabase/Hat",m1628.obj,3.22431,0.254366,4.5808,0.070633,1.00002,7.96116,1.4233
"./ResampledDatabase/Hat",m1629.obj,2.20267,0.0571841,28.8964,0.0216373,1.01169,1.07783,5.87899
"./ResampledDatabase/Hat",m1630.obj,1.99321,0.0141971,347.386,0.00437503,1.00541,0.747506,4.3482
"./ResampledDatabase/Hat",m1631.obj,2.16511,0.033885,78.1586,0.00993811,1.01385,0.3903,5.40254
"./ResampledDatabase/Hat",m1632.obj,3.29802,0.375478,2.24976,0.0656697,1.07845,6.06795,2.31193
"./ResampledDatabase/Hat",m1633.obj,1.74912,0.0863414,6.34698,0.0245835,1.16941,2.85072,2.99103
"./ResampledDatabase/Hat",m1634.obj,1.23797,0.0305674,17.9538,0.0539747,0.506753,8.68431,5.75585
"./ResampledDatabase/Hat",m1636.obj,3.11852,0.415512,1.55319,0.061761,1.13371,46.258,3.0283
"./ResampledDatabase/Hat",m1637.obj,3.06276,0.354078,2.02622,0.0801267,1.03202,10.7318,2.10621
"./ResampledDatabase/Hat",m1638.obj,0.567541,0.0271149,2.19848,0.0812175,0.487179,3.58655,1.66261
"./ResampledDatabase/Hat",m1639.obj,2.79678,0.20617,4.55065,0.0419006,1.08179,4.83202,1.54194
"./ResampledDatabase/Hat",m1640.obj,3.36446,0.530792,1.19521,0.125338,1.01199,9.14409,2.44142
"./ResampledDatabase/Hat",m1641.obj,2.73716,0.15959,7.11924,0.0452246,1.07006,5.7225,2.53584
"./ResampledDatabase/Helicopter",D00038.obj,0.527525,0.00357209,101.726,0.0115498,0.933501,6.92423,30.7752
"./ResampledDatabase/Helicopter",D00191.obj,0.619271,0.00249725,336.718,0.00107828,1.03487,0.36122,9.41001
"./ResampledDatabase/Helicopter",D00361.obj,0.686515,0.00320669,278.217,0.00272815,0.997195,0.338144,11.9325
"./ResampledDatabase/Helicopter",D00397.obj,0.416783,0.000548953,2124.26,0.000432042,0.944771,0.312377,13.958
"./ResampledDatabase/Helicopter",D00423.obj,0.435691,0.000945328,818.314,0.000530037,1.027,0.1142,12.8403
"./ResampledDatabase/Helicopter",D00470.obj,0.44502,0.000642426,1888.16,0.000315411,1.01767,0.124599,17.0045
"./ResampledDatabase/Helicopter",D00471.obj,0.401062,0.00251814,89.9547,0.00164695,0.961307,0.456512,16.7352
"./ResampledDatabase/Helicopter",D00473.obj,0.510947,0.0062227,30.459,0.0030038,0.89516,1.05553,6.96896
"./ResampledDatabase/Helicopter",D00498.obj,0.643999,-0.000131065,137476,-8.03459e-05,1.00152,-0.024692,12.1949
"./ResampledDatabase/Helicopter",D00500.obj,0.426437,0.000961954,740.977,0.000835066,0.866652,0.370933,19.5184
"./ResampledDatabase/Helicopter",D00502.obj,0.372447,0.000162181,17367.7,0.000103426,1.00057,0.0266631,14.0587
"./ResampledDatabase/Helicopter",D00644.obj,0.628811,0.00470991,99.102,0.00403204,0.988561,0.68013,9.56734
"./ResampledDatabase/Helicopter",D00658.obj,0.346,0.000653598,857.342,0.000337118,1.01569,0.27914,14.227
"./ResampledDatabase/Helicopter",D00751.obj,0.594413,0.00787771,29.9235,0.0063852,0.951557,7.63108,38.5195
"./ResampledDatabase/Helicopter",D00796.obj,0.491481,0.0034263,89.4162,0.0016135,1.00009,0.18265,5.76033
"./ResampledDatabase/Helicopter",D00820.obj,0.555531,0.000402363,9363.5,0.000205742,1.01689,0.236584,9.04538
"./ResampledDatabase/Helicopter",D00868.obj,0.562262,4.75336e-05,695604,4.14032e-05,1.01085,0.00440872,20.6156
"./ResampledDatabase/Helicopter",D00977.obj,0.409761,0.0021118,136.406,0.00191031,0.960195,0.407493,15.6092
"./ResampledDatabase/Helicopter",D00986.obj,0.678566,0.000280422,35131.7,0.000294429,1.00606,0.018111,26.8482
"./ResampledDatabase/Helicopter",D00991.obj,0.36422,0.000686491,906.5,0.000452584,1.03346,0.151156,12.947
"./ResampledDatabase/Helicopter",m1302.obj,0.288524,3.4994e-05,173423,7.97872e-05,1.00141,0.0109026,29.8897
"./ResampledDatabase/Helicopter",m1304.obj,0.540877,0.00233382,256.866,0.00313026,1.01756,0.375364,10.6992
"./ResampledDatabase/Helicopter",m1305.obj,0.0711565,0.000140204,162.059,0.00423261,0.487525,0.471801,59.888
"./ResampledDatabase/Helicopter",m1306.obj,0.14584,-0.000164949,1008.04,-0.000853816,0.510869,-1.1154,45.481
"./ResampledDatabase/Helicopter",m1307.obj,0.156218,0.000255519,516.284,0.00118261,0.489455,0.140758,7.0165
"./ResampledDatabase/Helicopter",m1308.obj,0.157679,-0.000103158,3257.29,-0.000539113,0.495114,-0.0243768,8.84658
"./ResampledDatabase/Helicopter",m1309.obj,0.377027,0.000887273,601.934,0.000671592,1.05116,0.316871,12.4764
"./ResampledDatabase/Helicopter",m1310.obj,0.438216,0.000285956,9099.44,0.000156926,1.02997,0.0331799,12.859
"./ResampledDatabase/Helicopter",m1311.obj,0.374182,0.00144483,221.902,0.00108172,1.00243,0.108418,11.1508
"./ResampledDatabase/Helicopter",m1312.obj,0.492032,0.0011484,798.613,0.000555547,1.00065,0.0553978,5.76037
"./ResampledDatabase/Helicopter",m1313.obj,0.758616,-0.000492782,15896.6,-0.000264899,1.0003,-0.0698417,13.793
"./ResampledDatabase/Helicopter",m1314.obj,1.08825,0.00364131,859.438,0.00150894,1.07583,2.2013,7.14004
"./ResampledDatabase/Helicopter",m1315.obj,0.552483,-0.00086872,1975.81,-0.000669593,1.00048,-0.229975,13.8688
"./ResampledDatabase/Helicopter",m1316.obj,0.492739,9.76726e-05,110880,8.4989e-05,1.0118,0.02035,18.074
"./ResampledDatabase/Helicopter",m1317.obj,0.69092,0.000230539,54871,0.000202763,1.01517,0.0898326,26.8458
"./ResampledDatabase/Helicopter",m1318.obj,0.582612,-3.39151e-05,1.52019e+06,-2.31308e-05,1.02901,-0.0281893,24.5946
"./ResampledDatabase/Helicopter",m1319.obj,0.236048,-0.000187515,3307.31,-0.000207869,1.00037,-0.389805,8.65056
"./ResampledDatabase/Helicopter",m1320.obj,0.097077,3.70957e-05,5878.29,0.000184066,0.509241,0.0288063,41.5048
"./ResampledDatabase/Helicopter",m1321.obj,0.372876,-0.000165016,16834.1,-0.000115262,1.00114,-0.0735268,18.7132
"./ResampledDatabase/Helicopter",m1322.obj,0.386079,0.0012876,306.911,0.000656571,1.00462,0.0870286,11.0017
"./ResampledDatabase/Helicopter",m1323.obj,0.0925664,0.000107933,602.004,0.000324866,0.51224,0.0878459,15.9748
"./ResampledDatabase/Helicopter",m1325.obj,0.609421,0.00179866,618.586,0.000908802,1.00372,0.177406,14.1733
"./ResampledDatabase/Helicopter",m1326.obj,0.720726,0.000973501,3492.9,0.000483813,1.00638,0.12225,12.3299
"./ResampledDatabase/Helicopter",m1327.obj,0.0970768,0.000165516,295.267,0.0008213,0.50924,235.333,41.4402
"./ResampledDatabase/Helicopter",m1328.obj,0.420453,0.00026424,9412.47,0.000132685,1.00854,0.116752,13.0053
"./ResampledDatabase/Helicopter",m1329.obj,2.09607,0.0316892,81.0858,0.00853567,1.01959,166.313,2.5341
"./ResampledDatabase/Helicopter",m1330.obj,0.309705,0.00160951,101.392,0.00406061,1.00483,1.97528,45.8595
"./ResampledDatabase/Helicopter",m1332.obj,0.433599,0.00234186,131.429,0.00126729,1.00453,0.539359,17.0117
"./ResampledDatabase/Helicopter",m1333.obj,1.41458,0.00170016,8658.57,0.000977745,1.00023,0.21988,23.3743
"./ResampledDatabase/Helicopter",m1334.obj,1.34608,0.00109657,17934.3,0.0006325,1.00022,0.17954,23.3668
"./ResampledDatabase/Helicopter",m1336.obj,0.482218,0.00362637,75.3936,0.00218964,1.00618,0.180305,5.94577
"./ResampledDatabase/House",D00001.obj,2.81799,0.00743921,3575.29,0.0025088,0.891736,0.72618,4.10699
"./ResampledDatabase/House",D00044.obj,4.49649,0.126003,50.6303,0.0467746,0.926093,14.4604,30.6784
"./ResampledDatabase/House",D00091.obj,3.64567,0.206667,10.0308,0.0524818,1.14247,4.54985,3.716
"./ResampledDatabase/House",D00095.obj,2.2994,0.0637201,26.475,0.0220475,1.01508,5.33757,12.8242
"./ResampledDatabase/House",D00286.obj,2.75257,0.0249717,295.71,0.00891609,1.01068,2.33708,2.33844
"./ResampledDatabase/House",D00325.obj,3.07738,0.00513557,9770.41,0.00124497,0.83537,0.342937,4.25158
"./ResampledDatabase/House",D00359.obj,1.87001,0.009567,631.719,0.00304328,0.897855,1.64267,4.16532
"./ResampledDatabase/House",D00415.obj,4.23914,0.0744688,121.459,0.0320642,0.969063,202.582,8.06033
"./ResampledDatabase/House",D00454.obj,1.2656,0.0640239,4.37271,0.0413104,0.895603,10.2202,14.6063
"./ResampledDatabase/House",D00568.obj,5.56661,0.0497841,615.371,0.00927689,1.13923,1.71682,4.19571
"./ResampledDatabase/House",D00574.obj,7.03374,2.86556e-05,3.74704e+09,1.28867e-05,1.0019,0.0023929,5.12425
"./ResampledDatabase/House",D00665.obj,3.64368,0.147963,19.5371,0.0256002,1.08882,5.23017,3.45492
"./ResampledDatabase/House",D00873.obj,1.62769,-0.000235913,685108,-8.66091e-05,0.873671,-0.0663568,4.71993
"./ResampledDatabase/House",D00889.obj,3.0631,0.123779,16.5858,0.0328197,1.0413,7.3734,4.22695
"./ResampledDatabase/House",D00901.obj,2.28753,0.0214744,229.512,0.00747794,0.929031,1.76328,2.45798
"./ResampledDatabase/House",D00903.obj,2.08462,0.000545194,269478,0.000231883,0.886916,0.0587007,5.47725
"./ResampledDatabase/House",D00941.obj,1.41621,0.0745002,4.52497,0.0622202,0.944782,4.8476,14.5526
"./ResampledDatabase/House",D00946.obj,6.81551,0.0144917,13329.2,0.0049292,0.946995,1.13729,2.72185
"./ResampledDatabase/House",D00965.obj,5.24287,0.0284137,1578.33,0.00836011,1.00728,1.29022,3.38381
"./ResampledDatabase/House",m423.obj,0.945987,0.0571361,2.29289,0.0620151,1.09488,23.6867,23.9212
"./ResampledDatabase/House",m429.obj,2.46086,0.00550542,4347.4,0.0116791,0.678737,4.97409,20.5896
"./ResampledDatabase/House",m430.obj,6.94292,0.00844295,41513.1,0.00319843,1.23117,1.56169,7.73078
"./ResampledDatabase/House",m431.obj,1.49657,0.00675523,649.467,0.0118767,1.11072,1.24689,43.4844
"./ResampledDatabase/House",m432.obj,1.85991,0.00905547,693.746,0.00359754,1.13444,1.21775,4.08993
"./ResampledDatabase/House",m433.obj,6.36878,0.00254536,352549,0.00167022,1.35146,0.221939,20.2435
"./ResampledDatabase/House",m434.obj,3.94806,0.451961,2.66377,0.0847427,1.40792,4.18088,2.41217
"./ResampledDatabase/House",m435.obj,2.73608,-0.00918196,2148.13,-0.00680145,1.11805,-0.375598,3.91764
"./ResampledDatabase/House",m436.obj,1.30406,0.0111448,157.867,0.00835757,1.06578,7.62111,14.7424
"./ResampledDatabase/House",m439.obj,1.68653,0.000639731,103641,0.000770135,1.16393,0.110075,45.2482
"./ResampledDatabase/House",m440.obj,3.28564,-0.0453797,152.295,-0.018532,1.19539,-4.01924,7.33856
"./ResampledDatabase/House",m441.obj,5.09484,0.026679,1642.86,0.0111727,1.16812,5.31148,6.39647
"./ResampledDatabase/House",m443.obj,1.79908,0.00407379,3102.41,0.00188844,1.11723,0.329517,6.71472
"./ResampledDatabase/House",m446.obj,0.249675,9.96145e-06,1.38685e+06,6.21162e-05,0.502081,0.0130069,13.8697
"./ResampledDatabase/House",m447.obj,3.54378,0.00455605,18957.2,0.00258622,1.09575,40.9425,6.46884
"./ResampledDatabase/House",m448.obj,9.51882,0.261877,111.199,0.0490022,1.27248,9.26177,1.83294
"./ResampledDatabase/House",m449.obj,2.32033,0.114015,8.4971,0.0392647,1.0325,12.8175,4.40428
"./ResampledDatabase/House",m451.obj,3.28256,0.0255961,477.352,0.0254221,1.11056,2.5304,13.8537
"./ResampledDatabase/House",m452.obj,9.99927,0.309047,92.5558,0.0654514,1.22026,6.76105,2.81285
"./ResampledDatabase/House",m453.obj,10.1662,0.569546,28.64,0.112448,1.26762,7.7503,3.17099
"./ResampledDatabase/House",m454.obj,1.46062,0.0323054,26.4003,0.0189726,1.04506,5.53834,7.01286
"./ResampledDatabase/House",m456.obj,2.28829,0.0318668,104.329,0.00852511,1.39055,16.7703,6.50118
"./ResampledDatabase/House",m457.obj,1.79908,0.00407379,3102.41,0.00188844,1.11723,0.329517,6.71472
"./ResampledDatabase/House",m460.obj,7.44553,0.475098,16.1684,0.111922,1.28864,34.6042,2.95104
"./ResampledDatabase/House",m461.obj,6.46374,0.359164,18.5103,0.0732687,1.31758,5.22272,1.93147
